[INFO: Main      ] Starting Contiki-NG
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 8
[INFO: Main      ] Link-layer address: 0012.7408.0008.0808
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:7408:8:808
[INFO: Sky       ] CC2420 CCA threshold -45
source, node_id: 8, sample: 66, mean: 53.770, variance: 924.797, msg_id: 108 , time: 420445106 #
source, node_id: 8, sample: 87, mean: 54.310, variance: 931.233, msg_id: 109 , time: 423757552 #
source, node_id: 8, sample: 47, mean: 54.720, variance: 908.261, msg_id: 110 , time: 427655961 #
source, node_id: 8, sample: 80, mean: 54.819, variance: 912.307, msg_id: 111 , time: 431609152 #
source, node_id: 8, sample: 66, mean: 55.189, variance: 906.753, msg_id: 112 , time: 435460641 #
source, node_id: 8, sample: 36, mean: 55.470, variance: 888.088, msg_id: 113 , time: 438929331 #
source, node_id: 8, sample: 11, mean: 55.110, variance: 907.017, msg_id: 114 , time: 443109033 #
source, node_id: 8, sample: 106, mean: 55.840, variance: 927.494, msg_id: 115 , time: 447968627 #
source, node_id: 8, sample: 29, mean: 56.029, variance: 913.649, msg_id: 116 , time: 451851183 #
source, node_id: 8, sample: 38, mean: 56.159, variance: 907.254, msg_id: 117 , time: 454976312 #
source, node_id: 8, sample: 103, mean: 56.139, variance: 905.340, msg_id: 118 , time: 458937441 #
source, node_id: 8, sample: 98, mean: 56.919, variance: 909.193, msg_id: 119 , time: 462202858 #
source, node_id: 8, sample: 53, mean: 56.930, variance: 909.104, msg_id: 120 , time: 465616994 #
source, node_id: 8, sample: 88, mean: 57.580, variance: 906.823, msg_id: 121 , time: 468859091 #
source, node_id: 8, sample: 36, mean: 57.310, variance: 911.113, msg_id: 122 , time: 472031042 #
source, node_id: 8, sample: 82, mean: 57.470, variance: 916.428, msg_id: 123 , time: 476476305 #
source, node_id: 8, sample: 81, mean: 57.759, variance: 921.582, msg_id: 124 , time: 481413861 #
source, node_id: 8, sample: 99, mean: 58.450, variance: 930.407, msg_id: 125 , time: 485437222 #
source, node_id: 8, sample: 37, mean: 58.689, variance: 914.294, msg_id: 126 , time: 490015394 #
source, node_id: 8, sample: 95, mean: 59.090, variance: 927.181, msg_id: 127 , time: 494726175 #
source, node_id: 8, sample: 105, mean: 59.099, variance: 928.090, msg_id: 128 , time: 497741950 #
source, node_id: 8, sample: 98, mean: 59.799, variance: 933.060, msg_id: 129 , time: 501905933 #
source, node_id: 8, sample: 107, mean: 60.470, variance: 950.968, msg_id: 130 , time: 505937355 #
source, node_id: 8, sample: 89, mean: 60.939, variance: 955.476, msg_id: 131 , time: 509929439 #
source, node_id: 8, sample: 9, mean: 60.029, variance: 966.369, msg_id: 132 , time: 514851046 #
source, node_id: 8, sample: 8, mean: 59.380, variance: 991.335, msg_id: 133 , time: 518530798 #
source, node_id: 8, sample: 33, mean: 59.439, variance: 987.806, msg_id: 134 , time: 522890431 #
source, node_id: 8, sample: 78, mean: 60.049, variance: 972.867, msg_id: 135 , time: 526273041 #
source, node_id: 8, sample: 81, mean: 60.450, variance: 973.467, msg_id: 136 , time: 530898203 #
source, node_id: 8, sample: 22, mean: 60.340, variance: 980.704, msg_id: 137 , time: 534359144 #
source, node_id: 8, sample: 64, mean: 59.919, variance: 959.813, msg_id: 138 , time: 539124770 #
source, node_id: 8, sample: 103, mean: 60.069, variance: 970.465, msg_id: 139 , time: 543273323 #
source, node_id: 8, sample: 26, mean: 59.880, variance: 979.765, msg_id: 140 , time: 546476356 #
source, node_id: 8, sample: 11, mean: 59.279, variance: 1002.062, msg_id: 141 , time: 550577973 #
source, node_id: 8, sample: 18, mean: 59.090, variance: 1014.101, msg_id: 142 , time: 555296719 #
source, node_id: 8, sample: 103, mean: 59.080, variance: 1013.213, msg_id: 143 , time: 558585972 #
source, node_id: 8, sample: 9, mean: 59.000, variance: 1020.580, msg_id: 144 , time: 562241290 #
source, node_id: 8, sample: 12, mean: 58.650, variance: 1041.107, msg_id: 145 , time: 566359270 #
source, node_id: 8, sample: 45, mean: 58.750, variance: 1037.367, msg_id: 146 , time: 569906106 #
source, node_id: 8, sample: 101, mean: 59.470, variance: 1045.848, msg_id: 147 , time: 573710964 #
source, node_id: 8, sample: 76, mean: 59.869, variance: 1042.913, msg_id: 148 , time: 578695229 #
source, node_id: 8, sample: 97, mean: 60.430, variance: 1052.824, msg_id: 149 , time: 583203010 #
source, node_id: 8, sample: 28, mean: 60.040, variance: 1062.758, msg_id: 150 , time: 587452886 #
source, node_id: 8, sample: 81, mean: 60.779, variance: 1038.471, msg_id: 151 , time: 591038971 #
source, node_id: 8, sample: 36, mean: 60.810, variance: 1036.893, msg_id: 152 , time: 594429651 #
source, node_id: 8, sample: 78, mean: 61.029, variance: 1039.569, msg_id: 153 , time: 598702890 #
source, node_id: 8, sample: 58, mean: 60.560, variance: 1020.106, msg_id: 154 , time: 602531231 #
source, node_id: 8, sample: 13, mean: 59.680, variance: 1025.597, msg_id: 155 , time: 605757695 #
source, node_id: 8, sample: 73, mean: 59.669, variance: 1025.321, msg_id: 156 , time: 610101504 #
source, node_id: 8, sample: 31, mean: 59.630, variance: 1027.452, msg_id: 157 , time: 614656241 #
