aggregator, node_id: 2, sample: 42.723, missed_samples: 0 , time: 2366403879 #
aggregator, node_id: 2, sample: 20.652, missed_samples: 0 , time: 2371013855 #
aggregator, node_id: 2, sample: 103.317, missed_samples: 0 , time: 2375537446 #
aggregator, node_id: 2, sample: 67.686, missed_samples: 0 , time: 2380818549 #
aggregator, node_id: 2, sample: 50.635, missed_samples: 0 , time: 2385404465 #
aggregator, node_id: 2, sample: 49.850, missed_samples: 0 , time: 2390794553 #
aggregator, node_id: 2, sample: 28.645, missed_samples: 0 , time: 2396091428 #
aggregator, node_id: 2, sample: 36.190, missed_samples: 0 , time: 2401763287 #
aggregator, node_id: 2, sample: 76.972, missed_samples: 0 , time: 2405912288 #
aggregator, node_id: 2, sample: 24.873, missed_samples: 0 , time: 2411466988 #
aggregator, node_id: 2, sample: 90.659, missed_samples: 0 , time: 2416045094 #
aggregator, node_id: 2, sample: 67.788, missed_samples: 0 , time: 2421740423 #
aggregator, node_id: 2, sample: 84.080, missed_samples: 0 , time: 2425974704 #
aggregator, node_id: 2, sample: 40.159, missed_samples: 0 , time: 2431177925 #
aggregator, node_id: 2, sample: 73.004, missed_samples: 0 , time: 2435615254 #
aggregator, node_id: 2, sample: 12.007, missed_samples: 0 , time: 2440552778 #
aggregator, node_id: 2, sample: 58.775, missed_samples: 0 , time: 2444560751 #
aggregator, node_id: 2, sample: 92.781, missed_samples: 0 , time: 2449927899 #
aggregator, node_id: 2, sample: 94.991, missed_samples: 1 , time: 2454810750 #
aggregator, node_id: 2, sample: 88.351, missed_samples: 0 , time: 2460396675 #
aggregator, node_id: 2, sample: 60.263, missed_samples: 0 , time: 2465349803 #
aggregator, node_id: 2, sample: 55.833, missed_samples: 0 , time: 2470224819 #
aggregator, node_id: 2, sample: 13.845, missed_samples: 0 , time: 2474677933 #
aggregator, node_id: 2, sample: 23.202, missed_samples: 0 , time: 2479849812 #
aggregator, node_id: 2, sample: 36.820, missed_samples: 0 , time: 2485716975 #
aggregator, node_id: 2, sample: 28.756, missed_samples: 0 , time: 2490623245 #
aggregator, node_id: 2, sample: 57.515, missed_samples: 0 , time: 2495896670 #
aggregator, node_id: 2, sample: 64.207, missed_samples: 0 , time: 2501732601 #
aggregator, node_id: 2, sample: 51.303, missed_samples: 0 , time: 2507420103 #
aggregator, node_id: 2, sample: 33.877, missed_samples: 0 , time: 2511412316 #
