aggregator, node_id: 2, sample: 26.847, missed_samples: 0, msg_ids_in_msg: [37, 39, 39], node_ids_in_msg: [4, 5, 6] , time: 153974078 #
aggregator, node_id: 3, sample: 60.181, missed_samples: 0, msg_ids_in_msg: [38, 40, 38], node_ids_in_msg: [7, 8, 9] , time: 156661587 #
aggregator, node_id: 2, sample: 39.967, missed_samples: 0, msg_ids_in_msg: [38, 40, 40], node_ids_in_msg: [4, 5, 6] , time: 157364716 #
aggregator, node_id: 3, sample: 52.147, missed_samples: 0, msg_ids_in_msg: [39, 41, 39], node_ids_in_msg: [7, 8, 9] , time: 160935017 #
aggregator, node_id: 2, sample: 41.882, missed_samples: 0, msg_ids_in_msg: [39, 41, 41], node_ids_in_msg: [4, 5, 6] , time: 161403774 #
aggregator, node_id: 3, sample: 61.202, missed_samples: 0, msg_ids_in_msg: [40, 42, 40], node_ids_in_msg: [7, 8, 9] , time: 164544407 #
aggregator, node_id: 2, sample: 85.500, missed_samples: 0, msg_ids_in_msg: [40, 42, 42], node_ids_in_msg: [4, 5, 6] , time: 165358984 #
aggregator, node_id: 2, sample: 69.081, missed_samples: 0, msg_ids_in_msg: [41, 43, 43], node_ids_in_msg: [4, 5, 6] , time: 168906113 #
aggregator, node_id: 3, sample: 24.226, missed_samples: 0, msg_ids_in_msg: [41, 43, 41], node_ids_in_msg: [7, 8, 9] , time: 169317841 #
aggregator, node_id: 3, sample: 68.492, missed_samples: 0, msg_ids_in_msg: [42, 44, 42], node_ids_in_msg: [7, 8, 9] , time: 172882418 #
aggregator, node_id: 2, sample: 37.289, missed_samples: 0, msg_ids_in_msg: [42, 44, 44], node_ids_in_msg: [4, 5, 6] , time: 173856882 #
aggregator, node_id: 3, sample: 46.786, missed_samples: 1, msg_ids_in_msg: [43, 45, 43], node_ids_in_msg: [7, 8, 9] , time: 177403773 #
aggregator, node_id: 2, sample: 21.653, missed_samples: 0, msg_ids_in_msg: [43, 45, 45], node_ids_in_msg: [4, 5, 6] , time: 178132836 #
