source, node_id: 4, sample: 72, mean: 69.750, variance: 26.187 , time: 14312725 #
source, node_id: 4, sample: 67, mean: 69.199, variance: 22.160 , time: 17375280 #
source, node_id: 4, sample: -4, mean: 57.000, variance: 762.666 , time: 22023197 #
source, node_id: 4, sample: 77, mean: 59.857, variance: 702.693 , time: 25727051 #
source, node_id: 4, sample: 26, mean: 55.625, variance: 740.234 , time: 30328514 #
source, node_id: 4, sample: 56, mean: 55.666, variance: 658.000 , time: 33546774 #
source, node_id: 4, sample: -3, mean: 49.799, variance: 901.959 , time: 38477008 #
source, node_id: 4, sample: 76, mean: 52.181, variance: 876.694 , time: 43086422 #
source, node_id: 4, sample: 9, mean: 48.583, variance: 946.076 , time: 47703367 #
source, node_id: 4, sample: 29, mean: 47.076, variance: 900.532 , time: 51750388 #
source, node_id: 4, sample: 77, mean: 49.214, variance: 895.596 , time: 56570757 #
source, node_id: 4, sample: 55, mean: 49.599, variance: 837.973 , time: 61383301 #
source, node_id: 4, sample: 84, mean: 51.750, variance: 854.937 , time: 64781585 #
source, node_id: 4, sample: 1, mean: 48.764, variance: 947.238 , time: 68234768 #
source, node_id: 4, sample: -3, mean: 45.888, variance: 1035.209 , time: 73156865 #
source, node_id: 4, sample: 31, mean: 45.105, variance: 991.778 , time: 76352051 #
source, node_id: 4, sample: 57, mean: 45.700, variance: 948.909 , time: 81039549 #
source, node_id: 4, sample: 90, mean: 47.809, variance: 992.725 , time: 85812985 #
source, node_id: 4, sample: 42, mean: 47.545, variance: 949.066 , time: 90437862 #
source, node_id: 4, sample: 55, mean: 47.869, variance: 910.113 , time: 93898936 #
source, node_id: 4, sample: 71, mean: 48.833, variance: 893.555 , time: 98664481 #
source, node_id: 4, sample: 73, mean: 49.799, variance: 880.239 , time: 103578615 #
source, node_id: 4, sample: 63, mean: 50.307, variance: 852.828 , time: 106781677 #
source, node_id: 4, sample: 1, mean: 48.481, variance: 907.953 , time: 110883212 #
source, node_id: 4, sample: 59, mean: 48.857, variance: 879.336 , time: 115602044 #
source, node_id: 4, sample: 49, mean: 48.862, variance: 849.015 , time: 120031584 #
source, node_id: 4, sample: 9, mean: 47.533, variance: 871.915 , time: 124140980 #
source, node_id: 4, sample: 59, mean: 47.903, variance: 847.893 , time: 128273924 #
source, node_id: 4, sample: 58, mean: 48.218, variance: 824.483 , time: 131820696 #
source, node_id: 4, sample: 40, mean: 47.969, variance: 801.483 , time: 136141094 #
source, node_id: 4, sample: 28, mean: 47.382, variance: 789.294 , time: 140453578 #
source, node_id: 4, sample: 58, mean: 47.685, variance: 769.872 , time: 145352048 #
source, node_id: 4, sample: 6, mean: 46.527, variance: 795.415 , time: 150305021 #
source, node_id: 4, sample: 44, mean: 46.459, variance: 774.086 , time: 153891020 #
source, node_id: 4, sample: 45, mean: 46.421, variance: 753.770 , time: 157281697 #
source, node_id: 4, sample: 72, mean: 47.076, variance: 750.788 , time: 161320679 #
source, node_id: 4, sample: 84, mean: 48.000, variance: 765.250 , time: 164726250 #
source, node_id: 4, sample: 82, mean: 48.829, variance: 774.092 , time: 168851883 #
source, node_id: 4, sample: 2, mean: 47.714, variance: 806.632 , time: 173812910 #
source, node_id: 4, sample: 37, mean: 47.465, variance: 790.481 , time: 178078596 #
source, node_id: 4, sample: 11, mean: 46.636, variance: 802.049 , time: 182492630 #
source, node_id: 4, sample: 5, mean: 45.711, variance: 821.894 , time: 187195655 #
source, node_id: 4, sample: 27, mean: 45.304, variance: 811.472 , time: 190797366 #
source, node_id: 4, sample: 18, mean: 44.723, variance: 809.731 , time: 195016101 #
source, node_id: 4, sample: 57, mean: 44.979, variance: 795.937 , time: 198945805 #
source, node_id: 4, sample: 25, mean: 44.571, variance: 787.673 , time: 202555165 #
source, node_id: 4, sample: 24, mean: 44.159, variance: 780.214 , time: 206187989 #
source, node_id: 4, sample: 53, mean: 44.333, variance: 766.418 , time: 210062965 #
source, node_id: 4, sample: 3, mean: 43.538, variance: 783.902 , time: 213773825 #
source, node_id: 4, sample: 22, mean: 43.132, variance: 777.699 , time: 217789551 #
