aggregator, node_id: 2, sample: 57.748, missed_samples: 0 , time: 576150211 #
aggregator, node_id: 2, sample: 50.889, missed_samples: 0 , time: 580591993 #
aggregator, node_id: 2, sample: 83.079, missed_samples: 0 , time: 585607515 #
aggregator, node_id: 2, sample: 46.058, missed_samples: 0 , time: 590021604 #
aggregator, node_id: 2, sample: 63.287, missed_samples: 0 , time: 595829908 #
aggregator, node_id: 2, sample: 69.091, missed_samples: 0 , time: 600154411 #
aggregator, node_id: 2, sample: 32.603, missed_samples: 0 , time: 605748247 #
aggregator, node_id: 2, sample: 63.151, missed_samples: 0 , time: 611451364 #
aggregator, node_id: 2, sample: 74.037, missed_samples: 0 , time: 615704713 #
aggregator, node_id: 2, sample: 66.253, missed_samples: 0 , time: 620849799 #
aggregator, node_id: 2, sample: 87.755, missed_samples: 0 , time: 625302913 #
aggregator, node_id: 2, sample: 54.561, missed_samples: 0 , time: 630263864 #
aggregator, node_id: 2, sample: 66.182, missed_samples: 0 , time: 634271674 #
aggregator, node_id: 2, sample: 53.070, missed_samples: 0 , time: 638896597 #
aggregator, node_id: 2, sample: 53.342, missed_samples: 0 , time: 643818556 #
aggregator, node_id: 2, sample: 34.693, missed_samples: 0 , time: 648927931 #
aggregator, node_id: 2, sample: 63.790, missed_samples: 0 , time: 653256045 #
aggregator, node_id: 2, sample: 50.552, missed_samples: 0 , time: 658732608 #
aggregator, node_id: 2, sample: 81.935, missed_samples: 0 , time: 664716993 #
aggregator, node_id: 2, sample: 55.480, missed_samples: 0 , time: 669685739 #
aggregator, node_id: 2, sample: 74.658, missed_samples: 0 , time: 674818530 #
aggregator, node_id: 2, sample: 67.444, missed_samples: 0 , time: 679787296 #
aggregator, node_id: 2, sample: 32.681, missed_samples: 0 , time: 684412303 #
aggregator, node_id: 2, sample: 41.962, missed_samples: 0 , time: 688927944 #
aggregator, node_id: 2, sample: 58.203, missed_samples: 0 , time: 694349785 #
aggregator, node_id: 2, sample: 34.712, missed_samples: 0 , time: 699177939 #
aggregator, node_id: 2, sample: 36.932, missed_samples: 0 , time: 704075795 #
aggregator, node_id: 2, sample: 59.387, missed_samples: 0 , time: 709263865 #
aggregator, node_id: 2, sample: 46.160, missed_samples: 0 , time: 713920105 #
aggregator, node_id: 2, sample: 38.948, missed_samples: 0 , time: 719693563 #
aggregator, node_id: 2, sample: 34.703, missed_samples: 0 , time: 723943552 #
aggregator, node_id: 2, sample: 19.386, missed_samples: 0 , time: 728927421 #
aggregator, node_id: 2, sample: 55.299, missed_samples: 0 , time: 734256044 #
aggregator, node_id: 2, sample: 34.975, missed_samples: 0 , time: 738420117 #
aggregator, node_id: 2, sample: 53.881, missed_samples: 1 , time: 744185726 #
aggregator, node_id: 2, sample: 73.733, missed_samples: 0 , time: 748677929 #
aggregator, node_id: 2, sample: 54.292, missed_samples: 0 , time: 753615426 #
aggregator, node_id: 2, sample: 77.732, missed_samples: 0 , time: 758459184 #
aggregator, node_id: 2, sample: 37.012, missed_samples: 0 , time: 762939183 #
aggregator, node_id: 2, sample: 49.437, missed_samples: 0 , time: 768091971 #
aggregator, node_id: 2, sample: 39.635, missed_samples: 0 , time: 773513848 #
aggregator, node_id: 2, sample: 48.870, missed_samples: 0 , time: 778365424 #
aggregator, node_id: 2, sample: 43.765, missed_samples: 0 , time: 783701372 #
aggregator, node_id: 2, sample: 80.689, missed_samples: 0 , time: 788748221 #
aggregator, node_id: 2, sample: 51.809, missed_samples: 0 , time: 792795124 #
aggregator, node_id: 2, sample: 40.710, missed_samples: 0 , time: 798459189 #
aggregator, node_id: 2, sample: 59.472, missed_samples: 0 , time: 803295114 #
aggregator, node_id: 2, sample: 61.827, missed_samples: 0 , time: 808779487 #
aggregator, node_id: 2, sample: 23.738, missed_samples: 0 , time: 813013867 #
aggregator, node_id: 2, sample: 59.308, missed_samples: 0 , time: 818271684 #
aggregator, node_id: 2, sample: 50.403, missed_samples: 0 , time: 823607608 #
aggregator, node_id: 2, sample: 31.932, missed_samples: 0 , time: 829473859 #
aggregator, node_id: 2, sample: 66.179, missed_samples: 0 , time: 835427923 #
aggregator, node_id: 2, sample: 44.891, missed_samples: 0 , time: 841334155 #
aggregator, node_id: 2, sample: 96.559, missed_samples: 0 , time: 846795102 #
aggregator, node_id: 2, sample: 39.693, missed_samples: 0 , time: 851826368 #
aggregator, node_id: 2, sample: 69.865, missed_samples: 0 , time: 856216974 #
aggregator, node_id: 2, sample: 57.046, missed_samples: 0 , time: 862099728 #
aggregator, node_id: 2, sample: 51.449, missed_samples: 0 , time: 866420115 #
aggregator, node_id: 2, sample: 57.642, missed_samples: 0 , time: 870435741 #
aggregator, node_id: 2, sample: 39.490, missed_samples: 0 , time: 876209186 #
aggregator, node_id: 2, sample: 37.992, missed_samples: 0 , time: 880442562 #
aggregator, node_id: 2, sample: 56.688, missed_samples: 0 , time: 886131043 #
aggregator, node_id: 2, sample: 58.841, missed_samples: 0 , time: 890787314 #
aggregator, node_id: 2, sample: 33.834, missed_samples: 0 , time: 894935752 #
aggregator, node_id: 2, sample: 46.185, missed_samples: 1 , time: 900286694 #
aggregator, node_id: 2, sample: 16.870, missed_samples: 0 , time: 904849820 #
aggregator, node_id: 2, sample: 29.787, missed_samples: 1 , time: 909779512 #
aggregator, node_id: 2, sample: 30.816, missed_samples: 0 , time: 915240431 #
aggregator, node_id: 2, sample: 61.055, missed_samples: 0 , time: 919696960 #
aggregator, node_id: 2, sample: 87.447, missed_samples: 0 , time: 924798611 #
aggregator, node_id: 2, sample: 35.289, missed_samples: 0 , time: 930373237 #
aggregator, node_id: 2, sample: 32.068, missed_samples: 0 , time: 935802827 #
aggregator, node_id: 2, sample: 87.877, missed_samples: 0 , time: 940498218 #
aggregator, node_id: 2, sample: 31.302, missed_samples: 0 , time: 945208606 #
aggregator, node_id: 2, sample: 24.354, missed_samples: 0 , time: 950935746 #
aggregator, node_id: 2, sample: 41.213, missed_samples: 0 , time: 956724793 #
aggregator, node_id: 2, sample: 60.001, missed_samples: 0 , time: 961138719 #
aggregator, node_id: 2, sample: 77.357, missed_samples: 0 , time: 965810748 #
aggregator, node_id: 2, sample: 47.782, missed_samples: 0 , time: 971650223 #
aggregator, node_id: 2, sample: 43.806, missed_samples: 0 , time: 976818547 #
aggregator, node_id: 2, sample: 46.819, missed_samples: 0 , time: 982779482 #
aggregator, node_id: 2, sample: 41.013, missed_samples: 0 , time: 988013787 #
aggregator, node_id: 2, sample: 55.811, missed_samples: 0 , time: 993447095 #
aggregator, node_id: 2, sample: 43.602, missed_samples: 0 , time: 997717995 #
aggregator, node_id: 2, sample: 74.364, missed_samples: 0 , time: 1002974797 #
aggregator, node_id: 2, sample: 44.727, missed_samples: 0 , time: 1008170102 #
aggregator, node_id: 2, sample: 29.544, missed_samples: 0 , time: 1013123239 #
aggregator, node_id: 2, sample: 40.317, missed_samples: 0 , time: 1017716999 #
aggregator, node_id: 2, sample: 53.487, missed_samples: 0 , time: 1022373244 #
aggregator, node_id: 2, sample: 30.292, missed_samples: 0 , time: 1027216990 #
aggregator, node_id: 2, sample: 78.272, missed_samples: 0 , time: 1031966978 #
aggregator, node_id: 2, sample: 26.327, missed_samples: 0 , time: 1036943571 #
aggregator, node_id: 2, sample: 44.589, missed_samples: 0 , time: 1041131058 #
aggregator, node_id: 2, sample: 44.870, missed_samples: 0 , time: 1046576371 #
aggregator, node_id: 2, sample: 53.872, missed_samples: 0 , time: 1051951381 #
aggregator, node_id: 2, sample: 75.798, missed_samples: 0 , time: 1056935730 #
aggregator, node_id: 2, sample: 30.763, missed_samples: 0 , time: 1062576354 #
aggregator, node_id: 2, sample: 41.127, missed_samples: 1 , time: 1068490413 #
aggregator, node_id: 2, sample: 40.229, missed_samples: 0 , time: 1073841978 #
aggregator, node_id: 2, sample: 47.962, missed_samples: 0 , time: 1079685739 #
aggregator, node_id: 2, sample: 47.055, missed_samples: 0 , time: 1085220390 #
aggregator, node_id: 2, sample: 51.566, missed_samples: 0 , time: 1090451339 #
aggregator, node_id: 2, sample: 27.283, missed_samples: 0 , time: 1096216973 #
aggregator, node_id: 2, sample: 64.218, missed_samples: 0 , time: 1100724780 #
aggregator, node_id: 2, sample: 23.172, missed_samples: 0 , time: 1106240413 #
aggregator, node_id: 2, sample: 59.764, missed_samples: 0 , time: 1112076378 #
aggregator, node_id: 2, sample: 14.033, missed_samples: 1 , time: 1117326288 #
aggregator, node_id: 2, sample: 36.083, missed_samples: 0 , time: 1122107512 #
aggregator, node_id: 2, sample: 64.833, missed_samples: 0 , time: 1126701355 #
aggregator, node_id: 2, sample: 15.655, missed_samples: 0 , time: 1131173835 #
aggregator, node_id: 2, sample: 47.305, missed_samples: 0 , time: 1137021660 #
aggregator, node_id: 2, sample: 39.496, missed_samples: 0 , time: 1141990429 #
aggregator, node_id: 2, sample: 48.496, missed_samples: 0 , time: 1146529494 #
aggregator, node_id: 2, sample: 35.769, missed_samples: 0 , time: 1150935744 #
aggregator, node_id: 2, sample: 50.313, missed_samples: 0 , time: 1155618973 #
aggregator, node_id: 2, sample: 57.610, missed_samples: 0 , time: 1159818561 #
aggregator, node_id: 2, sample: 27.617, missed_samples: 0 , time: 1164131041 #
aggregator, node_id: 2, sample: 21.670, missed_samples: 0 , time: 1169881055 #
aggregator, node_id: 2, sample: 33.616, missed_samples: 0 , time: 1175162301 #
aggregator, node_id: 2, sample: 49.421, missed_samples: 0 , time: 1179477849 #
aggregator, node_id: 2, sample: 63.316, missed_samples: 0 , time: 1184037280 #
aggregator, node_id: 2, sample: 20.552, missed_samples: 0 , time: 1189474793 #
aggregator, node_id: 2, sample: 43.431, missed_samples: 0 , time: 1194216994 #
aggregator, node_id: 2, sample: 66.340, missed_samples: 0 , time: 1199170098 #
aggregator, node_id: 2, sample: 55.797, missed_samples: 0 , time: 1204341976 #
aggregator, node_id: 2, sample: 51.263, missed_samples: 0 , time: 1209552914 #
aggregator, node_id: 2, sample: 60.692, missed_samples: 0 , time: 1215248221 #
aggregator, node_id: 2, sample: 65.285, missed_samples: 1 , time: 1221099783 #
aggregator, node_id: 2, sample: 36.491, missed_samples: 1 , time: 1226771709 #
aggregator, node_id: 2, sample: 38.287, missed_samples: 0 , time: 1232091980 #
aggregator, node_id: 2, sample: 34.952, missed_samples: 0 , time: 1237318565 #
aggregator, node_id: 2, sample: 41.429, missed_samples: 0 , time: 1243185744 #
aggregator, node_id: 2, sample: 55.787, missed_samples: 0 , time: 1248302933 #
aggregator, node_id: 2, sample: 62.857, missed_samples: 1 , time: 1254256080 #
aggregator, node_id: 2, sample: 56.058, missed_samples: 0 , time: 1259512623 #
aggregator, node_id: 2, sample: 55.698, missed_samples: 0 , time: 1264951362 #
aggregator, node_id: 2, sample: 53.111, missed_samples: 0 , time: 1270654497 #
aggregator, node_id: 2, sample: 47.447, missed_samples: 0 , time: 1275240432 #
aggregator, node_id: 2, sample: 53.167, missed_samples: 0 , time: 1280427936 #
