source, node_id: 5, sample: 67, mean: 45.077, variance: 977.871 , time: 450523808 #
source, node_id: 5, sample: 68, mean: 45.329, variance: 972.836 , time: 454953562 #
source, node_id: 5, sample: 17, mean: 45.021, variance: 970.890 , time: 459062877 #
source, node_id: 5, sample: 54, mean: 45.118, variance: 961.308 , time: 463195799 #
source, node_id: 5, sample: 101, mean: 45.712, variance: 983.949 , time: 467570932 #
source, node_id: 5, sample: 26, mean: 45.505, variance: 977.639 , time: 471781726 #
source, node_id: 5, sample: 3, mean: 45.062, variance: 986.079 , time: 476093879 #
source, node_id: 5, sample: 54, mean: 45.154, variance: 976.728 , time: 480992706 #
source, node_id: 5, sample: 21, mean: 44.908, variance: 972.654 , time: 485945818 #
source, node_id: 5, sample: 46, mean: 44.919, variance: 962.841 , time: 491531725 #
source, node_id: 5, sample: 91, mean: 44.459, variance: 972.248 , time: 496922394 #
source, node_id: 5, sample: 14, mean: 44.610, variance: 960.837 , time: 500961116 #
source, node_id: 5, sample: 27, mean: 44.659, variance: 958.824 , time: 506367372 #
source, node_id: 5, sample: 40, mean: 44.270, variance: 947.097 , time: 511234461 #
source, node_id: 5, sample: 63, mean: 44.520, variance: 950.149 , time: 516531418 #
source, node_id: 5, sample: 46, mean: 44.409, variance: 948.602 , time: 521086141 #
source, node_id: 5, sample: 53, mean: 44.639, variance: 947.210 , time: 525820488 #
source, node_id: 5, sample: 88, mean: 45.150, variance: 965.167 , time: 531078286 #
source, node_id: 5, sample: 19, mean: 45.319, variance: 953.357 , time: 537078297 #
source, node_id: 5, sample: 26, mean: 45.430, variance: 947.885 , time: 541414269 #
source, node_id: 5, sample: 87, mean: 46.279, variance: 945.581 , time: 546554813 #
source, node_id: 5, sample: 8, mean: 45.810, variance: 959.253 , time: 551578090 #
source, node_id: 5, sample: 35, mean: 45.939, variance: 954.736 , time: 557156422 #
source, node_id: 5, sample: 16, mean: 45.770, variance: 961.997 , time: 563133018 #
source, node_id: 5, sample: 5, mean: 45.680, variance: 968.517 , time: 567226494 #
source, node_id: 5, sample: 8, mean: 45.409, variance: 981.501 , time: 572531217 #
source, node_id: 5, sample: 7, mean: 44.500, variance: 967.770 , time: 577015459 #
source, node_id: 5, sample: 98, mean: 44.750, variance: 988.207 , time: 581023544 #
source, node_id: 5, sample: 29, mean: 44.380, variance: 986.035 , time: 586945376 #
source, node_id: 5, sample: 86, mean: 44.590, variance: 999.062 , time: 591140718 #
source, node_id: 5, sample: 91, mean: 45.459, variance: 1003.368 , time: 596828395 #
source, node_id: 5, sample: 4, mean: 45.110, variance: 1020.017 , time: 602601711 #
source, node_id: 5, sample: 87, mean: 45.000, variance: 1009.580 , time: 608226188 #
source, node_id: 5, sample: 76, mean: 44.950, variance: 1006.227 , time: 612687897 #
source, node_id: 5, sample: 45, mean: 44.400, variance: 975.619 , time: 618453299 #
source, node_id: 5, sample: 72, mean: 44.950, variance: 975.427 , time: 623601752 #
source, node_id: 5, sample: 31, mean: 44.900, variance: 976.569 , time: 627804893 #
source, node_id: 5, sample: 12, mean: 44.229, variance: 975.317 , time: 632906421 #
source, node_id: 5, sample: 49, mean: 43.840, variance: 956.234 , time: 638625178 #
source, node_id: 5, sample: 62, mean: 44.029, variance: 959.489 , time: 642914161 #
source, node_id: 5, sample: 31, mean: 43.720, variance: 957.861 , time: 647570470 #
source, node_id: 5, sample: 72, mean: 43.810, variance: 962.133 , time: 652687692 #
source, node_id: 5, sample: 11, mean: 43.000, variance: 949.020 , time: 657233731 #
source, node_id: 5, sample: 92, mean: 43.849, variance: 959.347 , time: 662554884 #
source, node_id: 5, sample: 69, mean: 44.400, variance: 956.459 , time: 667867333 #
source, node_id: 5, sample: 100, mean: 44.709, variance: 981.225 , time: 673765945 #
source, node_id: 5, sample: 93, mean: 45.220, variance: 1004.211 , time: 679719048 #
source, node_id: 5, sample: 10, mean: 45.330, variance: 995.240 , time: 684304881 #
source, node_id: 5, sample: 45, mean: 45.400, variance: 994.699 , time: 688695476 #
source, node_id: 5, sample: 76, mean: 45.369, variance: 992.773 , time: 693734604 #
source, node_id: 5, sample: 59, mean: 45.139, variance: 981.160 , time: 698140795 #
source, node_id: 5, sample: 8, mean: 44.950, variance: 991.627 , time: 704007895 #
source, node_id: 5, sample: 101, mean: 45.759, variance: 1016.162 , time: 708305117 #
source, node_id: 5, sample: 94, mean: 46.389, variance: 1036.857 , time: 713859679 #
source, node_id: 5, sample: 33, mean: 46.540, variance: 1030.568 , time: 719594034 #
source, node_id: 5, sample: 26, mean: 46.569, variance: 1029.245 , time: 723851943 #
source, node_id: 5, sample: 3, mean: 45.979, variance: 1045.499 , time: 728851692 #
source, node_id: 5, sample: 64, mean: 46.509, variance: 1036.229 , time: 734187800 #
source, node_id: 5, sample: 33, mean: 46.240, variance: 1036.162 , time: 738328432 #
source, node_id: 5, sample: 100, mean: 47.029, variance: 1058.069 , time: 744117445 #
source, node_id: 5, sample: 93, mean: 47.439, variance: 1078.786 , time: 748273702 #
source, node_id: 5, sample: 56, mean: 47.689, variance: 1076.754 , time: 752890936 #
source, node_id: 5, sample: 89, mean: 47.919, variance: 1090.413 , time: 757984675 #
source, node_id: 5, sample: 74, mean: 47.729, variance: 1076.857 , time: 762289408 #
source, node_id: 5, sample: 33, mean: 48.080, variance: 1054.173 , time: 767773556 #
source, node_id: 5, sample: 26, mean: 47.569, variance: 1050.425 , time: 772781568 #
source, node_id: 5, sample: 25, mean: 47.319, variance: 1055.397 , time: 777531576 #
source, node_id: 5, sample: 36, mean: 47.409, variance: 1052.541 , time: 781617553 #
source, node_id: 5, sample: 91, mean: 48.099, variance: 1064.610 , time: 787507906 #
source, node_id: 5, sample: 30, mean: 47.529, variance: 1052.429 , time: 792047210 #
source, node_id: 5, sample: 23, mean: 46.939, variance: 1046.216 , time: 796375310 #
source, node_id: 5, sample: 2, mean: 46.110, variance: 1051.238 , time: 802101648 #
source, node_id: 5, sample: 83, mean: 46.919, variance: 1044.733 , time: 806945585 #
source, node_id: 5, sample: 28, mean: 47.189, variance: 1027.154 , time: 812000317 #
source, node_id: 5, sample: 25, mean: 47.220, variance: 1025.731 , time: 817234678 #
source, node_id: 5, sample: 42, mean: 47.630, variance: 1004.473 , time: 822992517 #
source, node_id: 5, sample: 23, mean: 47.659, variance: 1002.904 , time: 827664404 #
