source, node_id: 8, sample: 54, mean: 43.333, variance: 187.555 , time: 12810825 #
source, node_id: 8, sample: 49, mean: 44.750, variance: 146.687 , time: 17412264 #
source, node_id: 8, sample: 31, mean: 42.000, variance: 147.599 , time: 22630444 #
source, node_id: 8, sample: 74, mean: 47.333, variance: 265.222 , time: 27560809 #
source, node_id: 8, sample: 38, mean: 46.000, variance: 238.000 , time: 32168908 #
source, node_id: 8, sample: 47, mean: 46.125, variance: 208.359 , time: 36802885 #
source, node_id: 8, sample: 8, mean: 41.888, variance: 328.765 , time: 41677915 #
source, node_id: 8, sample: 36, mean: 41.299, variance: 299.010 , time: 46388861 #
source, node_id: 8, sample: 6, mean: 38.090, variance: 374.810 , time: 51201255 #
source, node_id: 8, sample: 70, mean: 40.750, variance: 421.354 , time: 56599781 #
source, node_id: 8, sample: 29, mean: 39.846, variance: 398.745 , time: 62053070 #
source, node_id: 8, sample: 48, mean: 40.428, variance: 374.673 , time: 67404584 #
source, node_id: 8, sample: 70, mean: 42.400, variance: 404.106 , time: 73295205 #
source, node_id: 8, sample: 29, mean: 41.562, variance: 389.371 , time: 77834174 #
source, node_id: 8, sample: 104, mean: 45.235, variance: 582.297 , time: 83740643 #
source, node_id: 8, sample: 34, mean: 44.611, variance: 556.570 , time: 89107713 #
source, node_id: 8, sample: 45, mean: 44.631, variance: 527.285 , time: 93951456 #
source, node_id: 8, sample: 90, mean: 46.900, variance: 598.689 , time: 99006088 #
source, node_id: 8, sample: 10, mean: 45.142, variance: 631.932 , time: 104240528 #
source, node_id: 8, sample: 99, mean: 47.590, variance: 729.060 , time: 109998225 #
source, node_id: 8, sample: 22, mean: 46.478, variance: 724.597 , time: 114498358 #
source, node_id: 8, sample: 104, mean: 48.875, variance: 826.526 , time: 119334279 #
source, node_id: 8, sample: 17, mean: 47.599, variance: 832.480 , time: 124974978 #
source, node_id: 8, sample: 57, mean: 47.961, variance: 803.729 , time: 130498328 #
source, node_id: 8, sample: 32, mean: 47.370, variance: 783.048 , time: 134576338 #
source, node_id: 8, sample: 29, mean: 46.714, variance: 766.703 , time: 139053028 #
source, node_id: 8, sample: 73, mean: 47.620, variance: 763.270 , time: 143646762 #
source, node_id: 8, sample: 93, mean: 49.133, variance: 804.181 , time: 149310721 #
source, node_id: 8, sample: 13, mean: 47.967, variance: 818.999 , time: 154842158 #
source, node_id: 8, sample: 68, mean: 48.593, variance: 805.553 , time: 160334130 #
source, node_id: 8, sample: 45, mean: 48.484, variance: 781.522 , time: 164756111 #
source, node_id: 8, sample: 7, mean: 47.264, variance: 807.665 , time: 169451305 #
source, node_id: 8, sample: 65, mean: 47.771, variance: 793.319 , time: 173638943 #
source, node_id: 8, sample: 81, mean: 48.694, variance: 801.101 , time: 177912311 #
source, node_id: 8, sample: 39, mean: 48.432, variance: 781.920 , time: 183740539 #
source, node_id: 8, sample: 57, mean: 48.657, variance: 763.225 , time: 188701412 #
source, node_id: 8, sample: 63, mean: 49.025, variance: 748.793 , time: 192966929 #
source, node_id: 8, sample: 8, mean: 48.000, variance: 771.100 , time: 197380267 #
source, node_id: 8, sample: 64, mean: 48.390, variance: 758.384 , time: 202662336 #
source, node_id: 8, sample: 45, mean: 48.309, variance: 740.594 , time: 206904530 #
source, node_id: 8, sample: 25, mean: 47.767, variance: 735.713 , time: 211076465 #
source, node_id: 8, sample: 65, mean: 48.159, variance: 725.588 , time: 216521705 #
source, node_id: 8, sample: 27, mean: 47.688, variance: 719.192 , time: 222459259 #
source, node_id: 8, sample: 28, mean: 47.260, variance: 711.801 , time: 227482671 #
source, node_id: 8, sample: 52, mean: 47.361, variance: 697.124 , time: 233357700 #
source, node_id: 8, sample: 63, mean: 47.687, variance: 687.589 , time: 239068532 #
source, node_id: 8, sample: 56, mean: 47.857, variance: 674.938 , time: 243084321 #
source, node_id: 8, sample: 50, mean: 47.900, variance: 661.529 , time: 248248303 #
source, node_id: 8, sample: 33, mean: 47.607, variance: 652.826 , time: 253279595 #
source, node_id: 8, sample: 56, mean: 47.769, variance: 641.600 , time: 257631102 #
source, node_id: 8, sample: 103, mean: 48.811, variance: 685.964 , time: 263600036 #
source, node_id: 8, sample: 34, mean: 48.537, variance: 677.248 , time: 268279564 #
source, node_id: 8, sample: 77, mean: 49.054, variance: 679.396 , time: 273638861 #
source, node_id: 8, sample: 35, mean: 48.803, variance: 670.729 , time: 278021772 #
source, node_id: 8, sample: 100, mean: 49.701, variance: 704.139 , time: 282818765 #
source, node_id: 8, sample: 18, mean: 49.155, variance: 709.027 , time: 287388856 #
source, node_id: 8, sample: 31, mean: 48.847, variance: 702.501 , time: 292951432 #
source, node_id: 8, sample: 84, mean: 49.433, variance: 711.045 , time: 298099784 #
source, node_id: 8, sample: 18, mean: 48.918, variance: 715.321 , time: 302303034 #
source, node_id: 8, sample: 26, mean: 48.548, variance: 712.118 , time: 308138911 #
source, node_id: 8, sample: 99, mean: 49.349, variance: 740.576 , time: 313568602 #
source, node_id: 8, sample: 101, mean: 50.156, variance: 770.038 , time: 318677932 #
source, node_id: 8, sample: 22, mean: 49.723, variance: 770.200 , time: 323810830 #
source, node_id: 8, sample: 26, mean: 49.363, variance: 766.928 , time: 329185814 #
source, node_id: 8, sample: 105, mean: 50.194, variance: 800.992 , time: 334396856 #
source, node_id: 8, sample: 60, mean: 50.338, variance: 790.606 , time: 339912343 #
source, node_id: 8, sample: 96, mean: 51.000, variance: 808.927 , time: 344575741 #
source, node_id: 8, sample: 90, mean: 51.557, variance: 818.789 , time: 350529517 #
source, node_id: 8, sample: 32, mean: 51.281, variance: 812.568 , time: 356381069 #
source, node_id: 8, sample: 69, mean: 51.527, variance: 805.582 , time: 361849863 #
source, node_id: 8, sample: 24, mean: 51.150, variance: 804.785 , time: 366029542 #
source, node_id: 8, sample: 25, mean: 50.797, variance: 803.026 , time: 370888868 #
source, node_id: 8, sample: 69, mean: 51.040, variance: 796.678 , time: 376771622 #
source, node_id: 8, sample: 12, mean: 50.526, variance: 805.986 , time: 381896781 #
source, node_id: 8, sample: 100, mean: 51.168, variance: 826.893 , time: 385967154 #
source, node_id: 8, sample: 10, mean: 50.641, variance: 837.742 , time: 391029565 #
source, node_id: 8, sample: 15, mean: 50.189, variance: 843.014 , time: 395677907 #
source, node_id: 8, sample: 48, mean: 50.162, variance: 832.536 , time: 401381083 #
source, node_id: 8, sample: 56, mean: 50.234, variance: 822.673 , time: 405982641 #
source, node_id: 8, sample: 31, mean: 50.000, variance: 817.097 , time: 411200676 #
source, node_id: 8, sample: 98, mean: 50.578, variance: 834.677 , time: 416990423 #
source, node_id: 8, sample: 40, mean: 50.452, variance: 826.057 , time: 421146706 #
source, node_id: 8, sample: 47, mean: 50.411, variance: 816.477 , time: 425763917 #
source, node_id: 8, sample: 38, mean: 50.267, variance: 808.754 , time: 429810770 #
source, node_id: 8, sample: 46, mean: 50.218, variance: 799.665 , time: 434631132 #
source, node_id: 8, sample: 25, mean: 49.931, variance: 797.722 , time: 439443643 #
source, node_id: 8, sample: 75, mean: 50.213, variance: 795.740 , time: 444842068 #
source, node_id: 8, sample: 34, mean: 50.033, variance: 789.787 , time: 450295066 #
source, node_id: 8, sample: 101, mean: 50.593, variance: 809.340 , time: 454381260 #
source, node_id: 8, sample: 9, mean: 50.141, variance: 819.143 , time: 460271569 #
source, node_id: 8, sample: 70, mean: 50.354, variance: 814.530 , time: 464810813 #
source, node_id: 8, sample: 72, mean: 50.585, variance: 810.795 , time: 470717036 #
source, node_id: 8, sample: 46, mean: 50.536, variance: 802.480 , time: 476084242 #
source, node_id: 8, sample: 20, mean: 50.218, variance: 803.733 , time: 481881129 #
source, node_id: 8, sample: 44, mean: 50.154, variance: 795.841 , time: 487451431 #
source, node_id: 8, sample: 90, mean: 50.561, variance: 803.756 , time: 492013928 #
source, node_id: 8, sample: 40, mean: 50.454, variance: 796.752 , time: 497771718 #
source, node_id: 8, sample: 14, mean: 49.569, variance: 826.725 , time: 502271766 #
source, node_id: 8, sample: 93, mean: 50.259, variance: 838.572 , time: 507107332 #
source, node_id: 8, sample: 71, mean: 50.430, variance: 842.705 , time: 511544855 #
source, node_id: 8, sample: 69, mean: 50.630, variance: 846.093 , time: 517068216 #
source, node_id: 8, sample: 19, mean: 50.509, variance: 852.229 , time: 521146469 #
source, node_id: 8, sample: 104, mean: 50.810, variance: 875.233 , time: 525623153 #
source, node_id: 8, sample: 37, mean: 50.799, variance: 875.500 , time: 530216779 #
source, node_id: 8, sample: 38, mean: 50.709, variance: 876.986 , time: 536021501 #
source, node_id: 8, sample: 91, mean: 51.540, variance: 874.288 , time: 541552700 #
source, node_id: 8, sample: 97, mean: 52.150, variance: 892.167 , time: 547044838 #
source, node_id: 8, sample: 70, mean: 52.790, variance: 873.645 , time: 551466728 #
source, node_id: 8, sample: 10, mean: 52.189, variance: 888.634 , time: 556162023 #
source, node_id: 8, sample: 105, mean: 52.950, variance: 910.567 , time: 560349738 #
source, node_id: 8, sample: 79, mean: 53.259, variance: 917.012 , time: 564622919 #
source, node_id: 8, sample: 6, mean: 52.619, variance: 936.135 , time: 570450912 #
source, node_id: 8, sample: 34, mean: 52.669, variance: 934.021 , time: 575677609 #
source, node_id: 8, sample: 98, mean: 52.610, variance: 928.217 , time: 580021461 #
source, node_id: 8, sample: 42, mean: 52.689, variance: 925.874 , time: 584435529 #
source, node_id: 8, sample: 53, mean: 52.770, variance: 925.277 , time: 589716767 #
source, node_id: 8, sample: 88, mean: 52.750, variance: 923.827 , time: 593958925 #
source, node_id: 8, sample: 36, mean: 53.009, variance: 908.290 , time: 598130564 #
source, node_id: 8, sample: 82, mean: 52.840, variance: 895.514 , time: 603576180 #
source, node_id: 8, sample: 54, mean: 53.159, variance: 885.914 , time: 609513659 #
source, node_id: 8, sample: 93, mean: 53.049, variance: 875.927 , time: 615146384 #
source, node_id: 8, sample: 37, mean: 53.250, variance: 865.467 , time: 621021384 #
source, node_id: 8, sample: 95, mean: 53.630, variance: 882.613 , time: 626732359 #
source, node_id: 8, sample: 105, mean: 54.360, variance: 903.790 , time: 630748113 #
source, node_id: 8, sample: 98, mean: 55.049, variance: 915.927 , time: 635911888 #
source, node_id: 8, sample: 13, mean: 54.450, variance: 930.027 , time: 640943267 #
source, node_id: 8, sample: 49, mean: 54.009, variance: 915.270 , time: 645294627 #
source, node_id: 8, sample: 9, mean: 53.970, variance: 918.708 , time: 651263468 #
source, node_id: 8, sample: 8, mean: 53.369, variance: 937.513 , time: 655943099 #
source, node_id: 8, sample: 33, mean: 53.250, variance: 940.947 , time: 661302688 #
source, node_id: 8, sample: 78, mean: 53.959, variance: 925.178 , time: 665685482 #
source, node_id: 8, sample: 15, mean: 53.459, variance: 938.888 , time: 671310528 #
source, node_id: 8, sample: 42, mean: 53.069, variance: 932.465 , time: 675880678 #
source, node_id: 8, sample: 64, mean: 53.319, variance: 931.617 , time: 681443328 #
source, node_id: 8, sample: 103, mean: 53.779, variance: 955.951 , time: 686591889 #
source, node_id: 8, sample: 38, mean: 53.529, variance: 957.529 , time: 690794909 #
source, node_id: 8, sample: 8, mean: 53.529, variance: 957.529 , time: 696630203 #
source, node_id: 8, sample: 18, mean: 53.069, variance: 968.845 , time: 701271316 #
source, node_id: 8, sample: 103, mean: 53.650, variance: 992.787 , time: 705560609 #
source, node_id: 8, sample: 9, mean: 53.490, variance: 1004.489 , time: 710216730 #
source, node_id: 8, sample: 15, mean: 52.990, variance: 1017.729 , time: 715334159 #
source, node_id: 8, sample: 45, mean: 53.169, variance: 1011.581 , time: 720927871 #
source, node_id: 8, sample: 101, mean: 53.900, variance: 1027.589 , time: 725732632 #
source, node_id: 8, sample: 76, mean: 54.139, variance: 1032.380 , time: 731716904 #
